Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable
19.1,0.096715523,235.0958,2,1,3038.0454,9,True,False,False,True,False,False,False,True,False
20.25,0.014790559,193.6162,2,1,3848.324,9,False,True,False,True,False,False,False,True,False
15.0,0.054378253,59.1904,2,0,527.3136,16,False,True,False,True,False,False,False,True,False
6.67,0.123428594,89.1514,2,0,2390.8878,16,False,True,False,True,False,False,False,True,False
13.0,0.029943463,60.222,1,2,1677.816,28,False,True,False,False,False,True,False,True,False
16.7,0.052368061,112.7176,0,2,801.6232,26,False,True,False,True,False,False,False,True,False
7.07,0.093861144,115.5834,2,1,1267.0174,11,True,False,False,True,False,False,False,True,False
6.48,0.033968647,148.0076,2,1,886.8456,11,True,False,False,True,False,False,False,True,False
19.0,0.173154079,228.272,0,2,452.744,15,False,True,True,False,False,False,False,True,False
13.35,0.139735226,147.5392,2,1,3877.6192,11,True,False,False,True,False,False,False,True,False
5.98,0.043351896,146.6418,1,2,4414.254,28,True,False,False,False,False,True,False,True,False
9.3,0.042086652,122.4388,1,2,5448.9072,28,True,False,False,False,False,True,True,False,False
9.695,0.12848269,223.9404,1,0,4950.8888,14,False,True,False,True,False,False,False,True,False
15.0,0.049357077,62.6168,2,1,958.752,6,True,False,False,True,False,False,True,False,False
11.15,0.008326735,149.9708,2,1,1956.1204,6,False,True,False,True,False,False,False,True,False
20.85,0.021362955,103.2306,1,0,2404.2038,14,True,False,False,True,False,False,False,True,False
9.8,0.151420934,194.3478,0,2,387.4956,15,True,False,True,False,False,False,False,False,True
16.35,0.032511818,165.0842,0,2,994.7052,26,True,False,False,True,False,False,False,True,False
9.6,0.022323658,101.299,2,1,1754.383,11,False,True,False,True,False,False,False,True,False
18.0,0.019292355,129.9994,1,2,3340.9844,28,True,False,False,False,False,True,False,False,True
13.35,0.048124443,216.7166,2,1,3918.8988,11,True,False,False,True,False,False,False,True,False
20.7,0.09261307,76.367,0,2,306.268,26,True,False,False,True,False,False,True,False,False
15.1,0.094697274,158.4604,1,2,4278.4308,28,True,False,False,False,False,True,False,True,False
16.2,0.035984104,260.6278,2,1,4425.5726,11,True,False,False,True,False,False,False,True,False
13.8,0.056596985,230.9984,1,2,9267.936,28,False,True,False,False,False,True,False,True,False
15.6,0.2047,76.867,2,0,229.701,28,True,False,True,False,False,False,False,True,False
21.1,0.020618324,129.3994,1,2,2055.9904,28,False,True,False,False,False,True,False,True,False
5.5,0.04709821,101.3016,2,0,3339.6528,16,True,False,False,True,False,False,False,False,True
15.1,0.087584126,221.7456,2,1,6410.3224,11,False,True,False,True,False,False,False,True,False
15.7,0.038078899,122.9046,2,1,1992.0736,6,False,True,False,True,False,False,False,True,False
7.895,0.095102092,104.4332,2,1,2870.9296,6,False,True,False,True,False,False,False,True,False
17.2,0.011953902,164.5184,1,2,2807.0128,28,False,True,False,False,False,True,False,True,False
17.35,0.062799379,88.183,0,2,539.298,26,False,True,False,True,False,False,False,True,False
7.285,0.031125709,174.3054,0,2,4377.635,26,True,False,False,True,False,False,False,False,True
20.25,0.026005891,180.9976,2,1,2716.464,11,True,False,False,True,False,False,False,False,True
18.75,0.09246392,190.9504,2,0,383.5008,28,True,False,True,False,False,False,False,True,False
15.85,0.107765165,59.5904,1,0,703.0848,14,True,False,False,True,False,False,True,False,False
6.17,0.010647477,66.3826,1,0,1937.478,14,True,False,False,True,False,False,False,True,False
19.5,0.015749341,182.2608,1,0,3307.6944,14,True,False,False,True,False,False,False,False,True
19.2,0.077628053,197.611,1,0,3142.576,14,True,False,False,True,False,False,False,False,True
16.7,0.0,181.2292,1,2,2554.0088,4,True,False,False,False,True,False,False,True,False
20.85,0.056695731,104.0648,1,2,1869.5664,4,False,True,False,False,True,False,False,True,False
14.5,0.063993068,260.4594,2,1,5494.8474,11,False,True,False,True,False,False,False,True,False
11.395,0.069529262,233.1616,0,2,6093.4016,26,False,True,False,True,False,False,False,True,False
7.97,0.034452949,174.0422,2,0,2586.633,16,True,False,False,True,False,False,True,False,False
7.71,0.06670068,55.2956,1,0,1255.6988,14,False,True,False,True,False,False,False,True,False
19.25,0.034699737,141.7496,2,0,4093.3384,16,False,True,False,True,False,False,False,True,False
7.075,0.058346939,142.2128,2,0,3163.8816,16,True,False,False,True,False,False,False,True,False
19.35,0.065203103,166.0816,1,2,5033.448,28,False,True,False,False,False,True,False,True,False
11.6,0.078929571,79.9276,2,0,1137.1864,16,False,True,False,True,False,False,False,True,False
8.985,0.182514881,98.77,1,2,2696.49,28,True,False,False,False,False,True,False,True,False
12.1,0.016895293,178.566,1,2,898.83,4,True,False,False,False,True,False,True,False,False
10.0,0.073379745,118.244,2,0,2756.412,16,True,False,False,True,False,False,False,False,True
14.35,0.08075758,81.896,2,1,878.856,11,True,False,False,True,False,False,False,True,False
10.395,0.112271498,58.222,1,0,659.142,14,True,False,False,True,False,False,False,True,False
17.7,0.153741385,182.6292,2,0,182.4292,28,True,False,True,False,False,False,False,True,False
8.1,0.127929521,211.4902,0,2,3610.6334,26,True,False,False,True,False,False,False,True,False
8.05,0.07838564,256.4646,2,1,5153.292,9,False,True,False,True,False,False,False,True,False
9.195,0.078502143,108.7596,2,1,2588.6304,6,False,True,False,True,False,False,False,True,False
20.7,0.047684831,212.5876,1,2,1286.3256,4,False,True,False,False,True,False,False,True,False
15.7,0.123159656,110.1544,2,1,1230.3984,6,False,True,False,True,False,False,False,True,False
15.1,0.0,60.2194,1,2,1733.7432,28,False,True,False,False,False,True,False,True,False
18.35,0.053392944,193.8162,2,0,384.8324,28,True,False,True,False,False,False,False,False,True
16.5,0.036715907,180.0318,2,1,3969.4996,11,True,False,False,True,False,False,False,False,True
9.0,0.065236932,176.437,2,1,7763.228,9,True,False,False,True,False,False,False,True,False
6.785,0.041947547,41.2112,0,2,809.6128,26,False,True,False,True,False,False,False,True,False
19.5,0.082888496,178.6002,1,2,1253.7014,4,True,False,False,False,True,False,False,True,False
7.575,0.055390121,195.2768,2,0,5715.2272,16,True,False,False,True,False,False,False,True,False
18.2,0.012194556,57.7904,0,2,1464.76,26,False,True,False,True,False,False,False,True,False
16.75,0.060495243,169.8106,0,2,3251.1014,26,True,False,False,True,False,False,False,True,False
7.47,0.0,214.3218,2,1,4274.436,9,False,True,False,True,False,False,False,True,False
20.35,0.014753811,231.7958,1,2,5375.0034,28,False,True,False,False,False,True,False,True,False
18.2,0.160707489,38.019,1,2,1318.284,28,True,False,False,False,False,True,False,True,False
13.85,0.085622362,119.4124,1,2,2251.7356,4,False,True,False,False,True,False,False,True,False
6.635,0.046350909,37.4506,2,1,1176.4686,6,False,True,False,True,False,False,False,True,False
6.11,0.102920886,130.4968,2,0,3523.4136,16,False,True,False,True,False,False,False,True,False
15.25,0.026604781,86.2198,2,1,610.5386,9,True,False,False,True,False,False,False,True,False
15.85,0.0,96.4094,2,1,1237.7222,9,True,False,False,True,False,False,False,True,False
15.2,0.031860325,235.1248,0,2,474.0496,15,True,False,True,False,False,False,False,True,False
14.65,0.0,52.6666,1,2,717.7324,28,False,True,False,False,False,True,False,True,False
20.75,0.021250002,150.5024,2,0,2580.6408,16,True,False,False,True,False,False,True,False,False
10.195,0.159936948,143.2154,2,0,2552.6772,16,True,False,False,True,False,False,False,True,False
7.605,0.129503146,164.021,2,1,3914.904,11,True,False,False,True,False,False,False,True,False
18.0,0.142688846,88.5514,2,0,796.9626,16,False,True,False,True,False,False,False,True,False
13.35,0.179484411,228.9352,2,0,916.1408,28,True,False,True,False,False,False,False,True,False
18.35,0.089163056,191.3504,2,1,3259.7568,11,True,False,False,True,False,False,False,False,True
6.59,0.105761491,84.8908,1,0,1677.816,14,True,False,False,True,False,False,False,True,False
13.8,0.056960814,230.0984,1,0,3707.1744,14,False,True,False,True,False,False,False,True,False
21.2,0.00704098,173.5738,2,0,2954.1546,16,False,True,False,True,False,False,False,True,False
10.5,0.011026594,166.4842,1,2,2652.5472,4,False,True,False,False,True,False,False,True,False
8.97,0.093203257,52.7956,2,1,1037.3164,11,True,False,False,True,False,False,False,False,True
10.895,0.026916794,50.9666,1,2,717.7324,28,True,False,False,False,False,True,False,False,True
10.6,0.035264298,86.1224,2,1,426.112,11,True,False,False,True,False,False,False,False,True
13.65,0.015908424,231.1668,2,1,6911.004,9,True,False,False,True,False,False,False,True,False
19.0,0.017719277,211.0244,2,0,3811.0392,16,True,False,False,True,False,False,False,False,True
15.6,0.035334201,115.3518,1,2,2277.036,28,False,True,False,False,False,True,False,True,False
6.8,0.065652494,48.9034,2,0,48.6034,28,True,False,True,False,False,False,False,True,False
6.865,0.056919038,212.8218,1,0,5770.4886,14,True,False,False,True,False,False,False,True,False
10.8,0.048143292,40.2138,2,0,690.4346,16,False,True,False,True,False,False,False,True,False
16.7,0.022047313,110.2886,0,2,1890.2062,26,True,False,False,True,False,False,False,True,False
18.85,0.090427268,126.2336,1,2,3195.84,28,True,False,False,False,False,True,True,False,False
15.15,0.027779254,150.1708,2,0,1504.708,16,True,False,False,True,False,False,False,True,False
10.5,0.0,238.3248,0,2,711.0744,15,True,False,True,False,False,False,False,False,True
17.6,0.008033611,174.2422,1,2,4311.055,4,True,False,False,False,True,False,False,True,False
19.35,0.033088472,175.4738,2,0,521.3214,16,True,False,False,True,False,False,False,True,False
15.7,0.160663021,59.4562,2,0,829.5868,16,True,False,False,True,False,False,False,False,True
18.1,0.178975721,155.5288,2,1,1571.288,6,True,False,False,True,False,False,False,True,False
10.195,0.017627888,239.6538,2,1,2403.538,9,False,True,False,True,False,False,False,True,False
10.6,0.0194158,41.6454,2,0,83.8908,28,True,False,True,False,False,False,False,True,False
6.655,0.016993225,211.0586,2,1,844.2344,11,True,False,False,True,False,False,False,True,False
19.0,0.027139013,127.3336,2,1,2940.1728,6,True,False,False,True,False,False,False,False,True
7.075,0.03777249,98.0068,0,2,291.6204,15,True,False,True,False,False,False,False,True,False
13.15,0.036746479,181.2976,2,1,3259.7568,11,True,False,False,True,False,False,False,True,False
20.1,0.022460102,226.8036,1,0,3415.554,14,False,True,False,True,False,False,False,True,False
20.35,0.0,256.7672,1,2,5624.6784,4,False,True,False,False,True,False,False,True,False
18.85,0.05213575,190.1846,1,0,6687.961,14,True,False,False,True,False,False,False,False,True
16.35,0.062508438,227.1062,1,0,5642.655,14,False,True,False,True,False,False,False,True,False
11.3,0.007309544,196.2426,1,2,4943.565,4,True,False,False,False,True,False,False,True,False
17.5,0.015623754,182.6266,1,2,3135.2522,4,True,False,False,False,True,False,False,True,False
18.0,0.142978223,87.4514,2,1,796.9626,11,False,True,False,True,False,False,False,True,False
7.935,0.017191055,51.535,2,1,848.895,11,True,False,False,True,False,False,False,True,False
5.765,0.143592939,37.3164,2,0,38.6164,28,True,False,True,False,False,False,False,True,False
20.25,0.011995271,184.5924,2,0,4997.4948,16,False,True,False,True,False,False,False,True,False
15.5,0.15717236,149.1418,1,0,588.5672,14,False,True,False,True,False,False,False,True,False
17.25,0.061393095,91.812,2,0,372.848,28,True,False,True,False,False,False,True,False,False
5.86,0.264124669,155.7314,2,0,155.1314,28,False,True,True,False,False,False,False,True,False
15.35,0.020310046,218.0508,0,2,3038.7112,26,True,False,False,True,False,False,True,False,False
10.1,0.054630834,200.2084,2,0,1587.2672,16,True,False,False,True,False,False,False,False,True
16.7,0.052517969,115.4176,2,1,687.1056,11,False,True,False,True,False,False,False,True,False
20.7,0.047565208,213.4876,1,0,1929.4884,14,False,True,False,True,False,False,False,True,False
16.0,0.060797393,223.8404,0,2,3600.6464,26,True,False,False,True,False,False,False,True,False
14.0,0.041291169,180.7634,2,0,2181.1608,16,True,False,False,True,False,False,False,True,False
12.85,0.022604051,181.4318,2,0,3428.2042,16,True,False,False,True,False,False,False,True,False
20.85,0.056580228,105.6648,2,1,623.1888,11,False,True,False,True,False,False,False,True,False
12.35,0.164196823,120.5124,1,0,2133.2232,14,True,False,False,True,False,False,False,False,True
6.85,0.022976497,261.6594,1,2,3401.5722,4,True,False,False,False,True,False,False,True,False
10.3,0.027310252,101.0042,2,1,1289.6546,9,True,False,False,True,False,False,False,True,False
8.895,0.141975462,49.6008,2,0,50.6008,28,False,True,True,False,False,False,False,True,False
8.775,0.0,45.9428,0,2,790.9704,26,True,False,False,True,False,False,True,False,False
18.85,0.01619866,129.2626,2,1,3147.9024,6,True,False,False,True,False,False,False,False,True
19.5,0.014205168,56.7614,1,2,2486.763,28,True,False,False,False,False,True,False,False,True
14.85,0.09344495,141.0812,2,1,1139.8496,9,True,False,False,True,False,False,False,True,False
20.5,0.019199733,84.3592,2,0,1816.3024,16,False,True,False,True,False,False,False,True,False
7.84,0.154120252,51.935,1,2,199.74,4,False,True,False,False,True,False,False,True,False
18.25,0.089004389,196.7452,2,1,978.726,11,True,False,False,True,False,False,False,True,False
10.3,0.011117041,85.854,0,2,2683.174,26,False,True,False,True,False,False,False,True,False
12.5,0.103422709,169.9448,2,1,2897.5616,9,True,False,False,True,False,False,False,False,True
20.35,0.089035961,260.5594,1,2,9158.079,28,True,False,False,False,False,True,False,True,False
20.25,0.102723919,93.212,2,0,1957.452,16,False,True,False,True,False,False,False,True,False
16.75,0.024733134,40.2822,1,2,1296.3126,28,False,True,False,False,False,True,True,False,False
15.0,0.044871033,140.3838,0,2,2528.7084,26,True,False,False,True,False,False,False,False,True
8.325,0.029760052,38.7138,0,2,284.2966,26,True,False,False,True,False,False,False,True,False
15.85,0.078999287,38.6506,2,1,759.012,6,True,False,False,True,False,False,False,True,False
13.1,0.020870744,117.3782,2,0,1787.673,16,True,False,False,True,False,False,False,True,False
6.26,0.031599715,111.3228,2,1,2431.5016,6,True,False,False,True,False,False,False,False,True
17.25,0.042413704,173.1764,1,2,4466.1864,4,True,False,False,False,True,False,True,False,False
5.765,0.072284689,119.9098,2,1,2048.6666,9,True,False,False,True,False,False,False,True,False
13.6,0.009984847,175.437,0,2,1940.807,26,True,False,False,True,False,False,False,False,True
10.5,0.052852621,88.783,2,1,2067.309,6,True,False,False,True,False,False,False,True,False
7.975,0.014660821,85.125,2,1,2663.2,11,True,False,False,True,False,False,False,True,False
12.65,0.076354362,192.1846,1,2,1146.5076,4,False,True,False,False,True,False,False,True,False
12.3,0.076709639,247.846,2,1,3448.844,11,True,False,False,True,False,False,False,False,True
5.985,0.005677876,184.8924,2,1,1665.8316,11,True,False,False,True,False,False,False,True,False
16.85,0.0,184.7266,1,2,8114.7704,28,True,False,False,False,False,True,False,True,False
15.15,0.012282366,132.5284,1,0,1713.7692,14,False,True,False,True,False,False,False,True,False
12.35,0.026681262,56.4246,2,0,810.9444,16,True,False,False,True,False,False,False,True,False
14.3,0.127541722,84.9224,2,0,1193.1136,16,True,False,False,True,False,False,False,True,False
8.695,0.119513002,93.4094,2,1,856.8846,9,True,False,False,True,False,False,False,False,True
16.35,0.054463442,163.8842,0,2,165.7842,15,True,False,True,False,False,False,False,True,False
6.135,0.0,151.3366,2,1,1057.9562,11,False,True,False,True,False,False,False,True,False
19.5,0.015756784,185.0608,2,1,2205.1296,11,True,False,False,True,False,False,False,False,True
9.5,0.010907967,182.3608,0,2,2940.1728,26,False,True,False,True,False,False,False,True,False
8.895,0.07543556,235.8616,2,1,3046.7008,9,True,False,False,True,False,False,True,False,False
18.25,0.0,196.8452,2,0,3327.6684,16,True,False,False,True,False,False,False,True,False
21.35,0.115194717,258.3278,0,2,520.6556,15,True,False,True,False,False,False,False,True,False
